cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
1275,-17.83650,-6.58673,-11.24977,-2.42667,-8.19192,-0.63118,0.8823,-10.91,-0.0112,31.34,4.93,0.469,0.514,0.326,0.0366,0.0500
1300,-17.81704,-6.59084,-11.22620,-2.41205,-8.19624,-0.61791,0.8770,-100.12,-0.1032,31.49,4.72,0.469,0.514,0.309,0.0347,0.0500
1325,-17.89549,-6.61837,-11.27713,-2.43170,-8.22126,-0.62416,0.8841,-9.35,-0.0096,30.98,4.83,0.470,0.514,0.309,0.0346,0.0500
1350,-17.94970,-6.64499,-11.30471,-2.44233,-8.26567,-0.59672,0.8880,-11.20,-0.0116,30.88,4.45,0.471,0.514,0.292,0.0328,0.0500
1375,-17.93146,-6.66616,-11.26530,-2.43219,-8.21862,-0.61449,0.8843,-13.66,-0.0142,31.62,4.06,0.471,0.514,0.292,0.0327,0.0500
1400,-17.91733,-6.66393,-11.25340,-2.42654,-8.20638,-0.62048,0.8822,-11.00,-0.0113,31.69,4.16,0.471,0.513,0.276,0.0310,0.0500
1425,-17.84693,-6.59203,-11.25490,-2.42088,-8.21247,-0.62154,0.8802,-11.96,-0.0123,30.40,4.39,0.472,0.513,0.305,0.0342,0.0500
1450,-17.90730,-6.61359,-11.29370,-2.41362,-8.25625,-0.62384,0.8775,-10.39,-0.0107,30.94,4.14,0.473,0.513,0.289,0.0324,0.0500
1475,-17.94999,-6.64349,-11.30651,-2.43791,-8.23743,-0.63116,0.8864,-10.48,-0.0108,31.06,4.51,0.473,0.513,0.288,0.0323,0.0500
1500,-17.89392,-6.60334,-11.29058,-2.42522,-8.24550,-0.61986,0.8817,-6.46,-0.0067,31.04,5.03,0.474,0.512,0.302,0.0338,0.0500
1525,-17.89718,-6.58278,-11.31440,-2.43815,-8.28306,-0.59319,0.8864,-9.12,-0.0094,30.76,4.87,0.474,0.512,0.301,0.0338,0.0500
1550,-17.97027,-6.68675,-11.28352,-2.41537,-8.23562,-0.63253,0.8782,-9.31,-0.0096,30.91,5.46,0.474,0.512,0.285,0.0320,0.0500
1575,-17.94009,-6.62097,-11.31912,-2.43437,-8.27474,-0.61001,0.8851,-9.15,-0.0094,30.97,5.23,0.475,0.512,0.284,0.0319,0.0500
1600,-17.95866,-6.65496,-11.30371,-2.42988,-8.26432,-0.60951,0.8834,-8.91,-0.0092,31.27,5.14,0.475,0.512,0.270,0.0302,0.0500
1625,-17.89092,-6.62278,-11.26814,-2.41898,-8.21811,-0.63105,0.8795,-10.64,-0.0110,30.63,4.92,0.476,0.511,0.297,0.0333,0.0500
1650,-18.01301,-6.71524,-11.29777,-2.39818,-8.27163,-0.62796,0.8719,-11.37,-0.0117,31.14,4.70,0.476,0.511,0.282,0.0316,0.0500
1675,-18.00265,-6.69720,-11.30545,-2.42514,-8.25071,-0.62960,0.8817,-12.45,-0.0128,30.73,5.34,0.477,0.511,0.310,0.0348,0.0500
1700,-17.95703,-6.69028,-11.26675,-2.43123,-8.21132,-0.62420,0.8839,-11.73,-0.0121,30.62,5.34,0.477,0.511,0.294,0.0330,0.0500
1725,-18.05783,-6.77896,-11.27887,-2.42397,-8.21088,-0.64402,0.8813,-12.01,-0.0124,31.21,4.56,0.477,0.511,0.293,0.0329,0.0500
1750,-18.07002,-6.80589,-11.26413,-2.44207,-8.21099,-0.61106,0.8879,-12.98,-0.0134,31.41,4.76,0.478,0.511,0.278,0.0312,0.0500
1775,-17.98590,-6.75095,-11.23495,-2.42609,-8.18140,-0.62746,0.8821,78.05,0.0805,30.99,4.82,0.478,0.511,0.277,0.0311,0.0500
1800,-18.10383,-6.82909,-11.27474,-2.45950,-8.20015,-0.61509,0.8942,-11.78,-0.0121,31.32,4.95,0.478,0.511,0.291,0.0326,0.0500
1825,-18.05452,-6.75793,-11.29658,-2.42903,-8.22878,-0.63878,0.8831,-11.70,-0.0121,30.86,4.93,0.479,0.511,0.290,0.0325,0.0500
1850,-18.07975,-6.78182,-11.29793,-2.44688,-8.23629,-0.61476,0.8896,78.23,0.0806,31.09,4.74,0.479,0.510,0.275,0.0308,0.0500
1875,-18.09974,-6.83863,-11.26111,-2.40227,-8.21171,-0.64713,0.8734,-13.59,-0.0140,30.89,5.00,0.479,0.510,0.274,0.0307,0.0500
1900,-18.09904,-6.84992,-11.24912,-2.42573,-8.19926,-0.62413,0.8819,-14.07,-0.0145,31.14,4.81,0.480,0.510,0.287,0.0322,0.0500
1925,-18.08363,-6.84214,-11.24149,-2.39971,-8.19312,-0.64867,0.8725,-13.20,-0.0136,30.20,5.67,0.480,0.510,0.286,0.0321,0.0500
1950,-18.08942,-6.82971,-11.25970,-2.43439,-8.20458,-0.62073,0.8851,-14.28,-0.0147,30.61,5.33,0.480,0.510,0.271,0.0304,0.0500
1975,-18.18178,-6.89902,-11.28276,-2.43881,-8.22660,-0.61735,0.8867,-13.51,-0.0139,30.74,5.20,0.480,0.510,0.271,0.0304,0.0500
2000,-18.12671,-6.82334,-11.30337,-2.42240,-8.24313,-0.63784,0.8807,-14.19,-0.0146,30.84,5.03,0.481,0.509,0.283,0.0318,0.0500
2025,-18.10872,-6.85755,-11.25117,-2.41961,-8.18462,-0.64695,0.8797,-13.92,-0.0143,31.05,4.83,0.481,0.509,0.283,0.0318,0.0500
2050,-18.14534,-6.90336,-11.24199,-2.41943,-8.18851,-0.63405,0.8796,-14.01,-0.0144,30.89,4.99,0.481,0.509,0.283,0.0318,0.0500
2075,-18.21263,-6.94102,-11.27161,-2.43125,-8.20580,-0.63457,0.8839,-13.82,-0.0142,30.75,5.35,0.481,0.509,0.283,0.0318,0.0500
2100,-18.19724,-6.96851,-11.22873,-2.44381,-8.14295,-0.64197,0.8885,-13.85,-0.0143,31.59,4.53,0.481,0.509,0.283,0.0318,0.0500
2125,-18.33460,-7.03783,-11.29677,-2.43720,-8.22172,-0.63785,0.8861,76.24,0.0785,30.71,4.59,0.481,0.509,0.283,0.0318,0.0500
2150,-18.18689,-6.93523,-11.25166,-2.42757,-8.20288,-0.62121,0.8826,-13.87,-0.0143,30.78,4.57,0.481,0.508,0.283,0.0318,0.0500
2175,-18.24919,-6.98097,-11.26823,-2.43389,-8.21767,-0.61667,0.8849,-12.40,-0.0128,30.38,4.59,0.481,0.508,0.283,0.0318,0.0500
2200,-18.22327,-6.99048,-11.23279,-2.43112,-8.16521,-0.63646,0.8839,257.13,0.2648,30.75,4.89,0.481,0.508,0.283,0.0318,0.0500
2225,-18.30156,-7.01763,-11.28393,-2.45212,-8.21532,-0.61650,0.8915,-102.89,-0.1060,30.76,4.09,0.481,0.508,0.283,0.0318,0.0500
2250,-18.31104,-7.05554,-11.25549,-2.44832,-8.17765,-0.62952,0.8901,-103.07,-0.1061,30.00,5.27,0.481,0.508,0.283,0.0318,0.0500
2275,-18.31991,-7.01641,-11.30350,-2.43641,-8.22887,-0.63823,0.8858,-283.64,-0.2920,30.61,4.85,0.481,0.508,0.283,0.0318,0.0500
2300,-18.31678,-7.05649,-11.26029,-2.43117,-8.19990,-0.62922,0.8839,-102.85,-0.1060,30.80,4.78,0.481,0.507,0.283,0.0318,0.0500
2325,-18.32236,-7.03502,-11.28735,-2.44625,-8.22446,-0.61663,0.8894,-192.04,-0.1980,30.72,4.56,0.481,0.507,0.283,0.0318,0.0500
2350,-18.32514,-7.04313,-11.28201,-2.44164,-8.20653,-0.63384,0.8877,-102.53,-0.1056,30.42,4.54,0.481,0.507,0.283,0.0318,0.0500
2375,-18.29425,-7.01664,-11.27761,-2.42577,-8.18194,-0.66991,0.8819,-103.38,-0.1065,31.22,4.79,0.481,0.507,0.283,0.0318,0.0500
2400,-18.35756,-7.02558,-11.33198,-2.45443,-8.24394,-0.63360,0.8924,-13.53,-0.0139,30.01,5.30,0.481,0.507,0.283,0.0318,0.0500
2425,-18.28571,-7.05065,-11.23506,-2.42814,-8.17595,-0.63098,0.8828,-103.92,-0.1071,30.20,4.89,0.481,0.507,0.283,0.0318,0.0500
2450,-18.37242,-7.07487,-11.29754,-2.43901,-8.24301,-0.61553,0.8868,-13.10,-0.0135,30.54,5.07,0.481,0.506,0.283,0.0318,0.0500
2475,-18.37633,-7.07439,-11.30194,-2.44981,-8.22589,-0.62624,0.8907,-13.38,-0.0138,30.76,4.37,0.481,0.506,0.283,0.0318,0.0500
2500,-18.30163,-7.04010,-11.26153,-2.42953,-8.17782,-0.65418,0.8833,-104.28,-0.1074,30.87,5.09,0.481,0.506,0.283,0.0318,0.0500
2525,-18.31885,-7.07898,-11.23987,-2.43528,-8.16402,-0.64058,0.8854,-13.65,-0.0141,31.24,4.39,0.481,0.506,0.283,0.0318,0.0500
2550,-18.33690,-7.07329,-11.26361,-2.41810,-8.18413,-0.66138,0.8792,-13.90,-0.0143,31.24,4.67,0.481,0.506,0.283,0.0318,0.0500
2575,-18.29940,-7.06987,-11.22953,-2.43270,-8.14851,-0.64832,0.8845,73.46,0.0756,31.42,4.87,0.481,0.506,0.283,0.0318,0.0500
2600,-18.31357,-7.07906,-11.23451,-2.44283,-8.14745,-0.64423,0.8881,-17.59,-0.0181,31.16,4.99,0.481,0.506,0.283,0.0318,0.0500
2625,-18.29445,-7.04794,-11.24651,-2.44300,-8.16753,-0.63598,0.8882,-107.51,-0.1107,31.11,5.08,0.481,0.506,0.283,0.0318,0.0500
2650,-18.26478,-7.03192,-11.23286,-2.45116,-8.15592,-0.62579,0.8912,-18.66,-0.0192,30.47,4.88,0.481,0.505,0.283,0.0318,0.0500
2675,-18.29211,-7.04634,-11.24577,-2.43706,-8.16699,-0.64172,0.8860,-109.31,-0.1125,31.04,4.48,0.481,0.505,0.283,0.0318,0.0500
2700,-18.42077,-7.12460,-11.29617,-2.45420,-8.19179,-0.65017,0.8923,-108.88,-0.1121,30.56,5.24,0.481,0.505,0.283,0.0318,0.0500
2725,-18.40736,-7.15181,-11.25555,-2.42078,-8.21474,-0.62004,0.8801,-16.42,-0.0169,30.72,5.30,0.481,0.505,0.283,0.0318,0.0500
2750,-18.39264,-7.13054,-11.26210,-2.42080,-8.18410,-0.65721,0.8801,-107.08,-0.1103,30.36,5.15,0.481,0.505,0.283,0.0318,0.0500
2775,-18.44267,-7.17075,-11.27191,-2.43696,-8.18505,-0.64990,0.8860,-107.26,-0.1104,30.54,4.86,0.481,0.505,0.283,0.0318,0.0500
2800,-18.42988,-7.13679,-11.29309,-2.42461,-8.19950,-0.66899,0.8815,-197.49,-0.2034,30.63,4.83,0.481,0.505,0.283,0.0318,0.0500
2825,-18.43779,-7.14868,-11.28911,-2.43054,-8.20552,-0.65305,0.8837,-102.62,-0.1058,30.55,5.20,0.481,0.505,0.283,0.0318,0.0500
2850,-18.39921,-7.13383,-11.26538,-2.43667,-8.18564,-0.64307,0.8859,-102.14,-0.1053,30.33,5.46,0.481,0.505,0.283,0.0318,0.0500
2875,-18.43187,-7.16796,-11.26391,-2.45354,-8.17690,-0.63347,0.8920,-11.39,-0.0117,31.27,5.12,0.481,0.504,0.283,0.0318,0.0500
2900,-18.45338,-7.20034,-11.25304,-2.41815,-8.16711,-0.66779,0.8792,-15.77,-0.0162,31.09,4.82,0.481,0.504,0.283,0.0318,0.0500
2925,-18.46068,-7.18865,-11.27203,-2.42573,-8.20092,-0.64538,0.8819,-100.56,-0.1037,30.94,5.23,0.481,0.504,0.283,0.0318,0.0500
2950,-18.45965,-7.16680,-11.29285,-2.43429,-8.22310,-0.63547,0.8850,-11.37,-0.0117,31.10,4.96,0.481,0.504,0.283,0.0318,0.0500
2975,-18.40080,-7.12766,-11.27313,-2.43048,-8.18330,-0.65936,0.8837,-100.61,-0.1037,31.21,4.71,0.480,0.504,0.283,0.0318,0.0500
3000,-18.46765,-7.20714,-11.26051,-2.44195,-8.18025,-0.63830,0.8878,-10.54,-0.0109,31.04,5.09,0.480,0.504,0.269,0.0302,0.0500
3025,-18.40578,-7.17570,-11.23008,-2.43769,-8.14860,-0.64379,0.8863,-12.55,-0.0130,31.46,4.59,0.480,0.504,0.269,0.0302,0.0500
3050,-18.44779,-7.22148,-11.22631,-2.42740,-8.16240,-0.63650,0.8825,-14.68,-0.0152,31.25,5.07,0.481,0.504,0.269,0.0302,0.0500
3075,-18.52580,-7.22274,-11.30306,-2.45048,-8.22982,-0.62276,0.8909,-12.11,-0.0125,31.31,4.73,0.481,0.504,0.269,0.0302,0.0500
3100,-18.44091,-7.18726,-11.25365,-2.42776,-8.18030,-0.64559,0.8827,-9.53,-0.0098,30.93,5.10,0.481,0.504,0.269,0.0302,0.0500
3125,-18.46261,-7.22301,-11.23960,-2.42299,-8.14006,-0.67655,0.8809,-10.72,-0.0110,31.18,5.29,0.481,0.504,0.269,0.0302,0.0500
3150,-18.55087,-7.26364,-11.28723,-2.46282,-8.19836,-0.62605,0.8954,-10.87,-0.0112,31.17,4.93,0.481,0.504,0.269,0.0302,0.0500
3175,-18.51072,-7.24804,-11.26269,-2.42256,-8.20711,-0.63301,0.8808,-10.94,-0.0113,30.93,5.33,0.481,0.504,0.269,0.0302,0.0500
3200,-18.50359,-7.23295,-11.27064,-2.45127,-8.18914,-0.63024,0.8912,-101.00,-0.1040,30.68,5.54,0.481,0.504,0.269,0.0302,0.0500
3225,-18.48459,-7.25283,-11.23177,-2.44562,-8.13644,-0.64971,0.8892,78.82,0.0813,31.06,5.57,0.481,0.504,0.269,0.0302,0.0500
3250,-18.47183,-7.24871,-11.22312,-2.43743,-8.14521,-0.64048,0.8862,77.31,0.0796,30.27,5.79,0.481,0.504,0.269,0.0302,0.0500
3275,-18.60156,-7.30045,-11.30111,-2.44921,-8.21563,-0.63627,0.8905,-13.09,-0.0135,30.21,5.89,0.481,0.504,0.269,0.0302,0.0500
3300,-18.45517,-7.20922,-11.24595,-2.44230,-8.16581,-0.63784,0.8880,-12.43,-0.0128,31.05,5.44,0.481,0.504,0.269,0.0302,0.0500
3325,-18.56307,-7.26285,-11.30022,-2.44868,-8.19941,-0.65213,0.8903,-13.28,-0.0137,31.03,5.50,0.481,0.504,0.269,0.0302,0.0500
3350,-18.50520,-7.22701,-11.27819,-2.43132,-8.20298,-0.64390,0.8840,77.31,0.0796,30.73,5.36,0.481,0.504,0.269,0.0302,0.0500
3375,-18.49092,-7.26311,-11.22781,-2.45119,-8.15154,-0.62508,0.8912,-11.25,-0.0116,30.77,5.09,0.481,0.504,0.269,0.0302,0.0500
3400,-18.64455,-7.32473,-11.31982,-2.44781,-8.22781,-0.64420,0.8900,-191.12,-0.1969,30.83,5.59,0.481,0.504,0.269,0.0302,0.0500
3425,-18.54093,-7.28976,-11.25117,-2.43832,-8.16423,-0.64862,0.8865,78.44,0.0808,30.49,5.36,0.481,0.504,0.269,0.0302,0.0500
3450,-18.56481,-7.29244,-11.27237,-2.43899,-8.19153,-0.64186,0.8867,-100.98,-0.1040,31.08,5.49,0.481,0.504,0.269,0.0302,0.0500
3475,-18.51800,-7.22277,-11.29523,-2.43778,-8.20267,-0.65478,0.8863,-10.83,-0.0112,30.59,5.95,0.481,0.504,0.269,0.0302,0.0500
3500,-18.54458,-7.27623,-11.26834,-2.43250,-8.18792,-0.64792,0.8844,-101.99,-0.1051,30.43,6.00,0.481,0.504,0.269,0.0302,0.0500
3525,-18.56101,-7.31873,-11.24228,-2.42583,-8.17730,-0.63915,0.8820,-100.48,-0.1035,30.98,5.93,0.481,0.504,0.269,0.0302,0.0500
3550,-18.58939,-7.32550,-11.26389,-2.42332,-8.21731,-0.62327,0.8810,-99.67,-0.1027,30.93,6.11,0.481,0.505,0.269,0.0302,0.0500
3575,-18.51035,-7.25711,-11.25324,-2.42272,-8.19069,-0.63983,0.8808,-10.96,-0.0113,31.20,5.52,0.481,0.505,0.269,0.0302,0.0500
3600,-18.55674,-7.27508,-11.28166,-2.43734,-8.21725,-0.62707,0.8861,-11.37,-0.0117,31.64,5.40,0.481,0.505,0.269,0.0302,0.0500
3625,-18.55489,-7.24217,-11.31272,-2.42528,-8.24417,-0.64326,0.8818,-11.24,-0.0116,31.31,5.33,0.481,0.505,0.269,0.0302,0.0500
3650,-18.55999,-7.25654,-11.30344,-2.43845,-8.22963,-0.63537,0.8865,-11.82,-0.0122,30.84,5.78,0.481,0.505,0.269,0.0302,0.0500
3675,-18.59916,-7.29106,-11.30810,-2.43326,-8.21872,-0.65612,0.8847,-11.60,-0.0119,30.77,5.77,0.481,0.505,0.269,0.0302,0.0500
3700,-18.64254,-7.33084,-11.31170,-2.42375,-8.22456,-0.66340,0.8812,-102.73,-0.1058,30.66,5.61,0.481,0.505,0.269,0.0302,0.0500
3725,-18.69644,-7.33994,-11.35650,-2.44280,-8.27945,-0.63424,0.8881,-103.42,-0.1065,31.00,5.86,0.481,0.505,0.269,0.0302,0.0500
3750,-18.64761,-7.34637,-11.30124,-2.44274,-8.21387,-0.64462,0.8881,-13.06,-0.0135,31.45,5.40,0.481,0.505,0.269,0.0302,0.0500
3775,-18.63286,-7.35277,-11.28009,-2.42996,-8.20415,-0.64598,0.8835,-193.47,-0.1993,31.36,5.84,0.481,0.505,0.269,0.0302,0.0500
3800,-18.64018,-7.31934,-11.32084,-2.43935,-8.24505,-0.63645,0.8869,-103.21,-0.1063,31.28,5.77,0.481,0.505,0.269,0.0302,0.0500
3825,-18.75132,-7.41653,-11.33479,-2.43605,-8.26820,-0.63053,0.8857,-101.67,-0.1047,30.51,6.25,0.481,0.505,0.269,0.0302,0.0500
3850,-18.66796,-7.40568,-11.26228,-2.42711,-8.20499,-0.63018,0.8824,-9.94,-0.0102,30.70,5.75,0.481,0.505,0.269,0.0302,0.0500
3875,-18.76768,-7.45045,-11.31723,-2.43753,-8.26345,-0.61625,0.8862,168.36,0.1733,30.68,6.16,0.481,0.505,0.269,0.0302,0.0500
3900,-18.70399,-7.41820,-11.28579,-2.42950,-8.20828,-0.64801,0.8833,-10.78,-0.0111,30.91,5.95,0.481,0.505,0.269,0.0302,0.0500
3925,-18.73393,-7.44346,-11.29047,-2.42943,-8.21210,-0.64895,0.8833,-99.85,-0.1028,30.61,5.88,0.480,0.505,0.269,0.0302,0.0500
3950,-18.76987,-7.45976,-11.31012,-2.41493,-8.26122,-0.63397,0.8780,81.73,0.0842,31.13,5.47,0.480,0.505,0.269,0.0302,0.0500
3975,-18.70790,-7.40653,-11.30137,-2.40510,-8.24084,-0.65543,0.8744,-8.25,-0.0085,30.58,5.69,0.480,0.505,0.269,0.0302,0.0500
4000,-18.68696,-7.45705,-11.22991,-2.42492,-8.15741,-0.64757,0.8816,81.00,0.0834,31.16,5.61,0.480,0.505,0.256,0.0287,0.0500
4025,-18.75905,-7.42913,-11.32992,-2.42282,-8.26172,-0.64538,0.8809,81.37,0.0838,30.76,5.73,0.480,0.505,0.256,0.0287,0.0500
4050,-18.75379,-7.45946,-11.29433,-2.40311,-8.20893,-0.68230,0.8737,-9.13,-0.0094,30.79,6.14,0.480,0.505,0.256,0.0287,0.0500
