cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
7500,-32.60017,-16.32182,-16.27835,-6.61490,-9.05936,-0.60410,0.9631,58.59,0.0366,27.01,2.87,0.436,0.504,0.133,0.0149,0.0500
7525,-32.59201,-16.34960,-16.24241,-6.58219,-9.04601,-0.61422,0.9584,58.46,0.0365,27.07,2.86,0.436,0.504,0.133,0.0149,0.0500
7550,-32.59968,-16.33499,-16.26469,-6.60012,-9.03920,-0.62537,0.9610,58.58,0.0366,27.11,2.78,0.436,0.504,0.133,0.0149,0.0500
7575,-32.58317,-16.29593,-16.28724,-6.60951,-9.06526,-0.61247,0.9624,58.72,0.0367,27.12,2.78,0.436,0.504,0.133,0.0149,0.0500
7600,-32.58308,-16.27593,-16.30715,-6.61186,-9.08948,-0.60581,0.9627,59.36,0.0371,27.14,2.66,0.436,0.504,0.133,0.0149,0.0500
7625,-32.57499,-16.29533,-16.27966,-6.59380,-9.05806,-0.62780,0.9601,59.41,0.0371,27.16,2.73,0.436,0.504,0.133,0.0149,0.0500
7650,-32.51331,-16.28626,-16.22705,-6.58563,-9.01697,-0.62445,0.9589,59.32,0.0370,26.94,2.96,0.436,0.504,0.133,0.0149,0.0500
7675,-32.60156,-16.33763,-16.26393,-6.59656,-9.05635,-0.61102,0.9605,59.16,0.0369,26.58,3.13,0.436,0.504,0.133,0.0149,0.0500
7700,-32.64335,-16.33337,-16.30998,-6.62738,-9.06722,-0.61537,0.9650,59.30,0.0370,26.92,3.02,0.436,0.504,0.133,0.0149,0.0500
7725,-32.64232,-16.38217,-16.26015,-6.60043,-9.03704,-0.62268,0.9610,59.23,0.0370,26.59,3.11,0.436,0.504,0.133,0.0149,0.0500
7750,-32.71247,-16.36999,-16.34247,-6.62875,-9.10099,-0.61274,0.9652,59.66,0.0372,26.42,3.21,0.436,0.504,0.133,0.0149,0.0500
7775,-32.73068,-16.44691,-16.28377,-6.58635,-9.06443,-0.63299,0.9590,59.47,0.0371,26.40,3.21,0.436,0.504,0.133,0.0149,0.0500
7800,-32.69850,-16.44165,-16.25684,-6.58194,-9.01881,-0.65610,0.9584,59.81,0.0373,26.58,3.13,0.436,0.504,0.133,0.0149,0.0500
7825,-32.72117,-16.47684,-16.24434,-6.58179,-9.03392,-0.62862,0.9583,59.58,0.0372,26.58,3.14,0.435,0.504,0.133,0.0149,0.0500
7850,-32.63425,-16.44734,-16.18691,-6.59656,-8.99231,-0.59804,0.9605,59.74,0.0373,26.69,3.05,0.435,0.504,0.133,0.0149,0.0500
7875,-32.76268,-16.48571,-16.27697,-6.61047,-9.04982,-0.61668,0.9625,60.02,0.0375,26.53,3.13,0.435,0.504,0.133,0.0149,0.0500
7900,-32.89729,-16.60019,-16.29709,-6.62471,-9.06864,-0.60374,0.9646,60.14,0.0375,26.28,3.29,0.435,0.504,0.133,0.0149,0.0500
7925,-32.78861,-16.47131,-16.31730,-6.61092,-9.06692,-0.63947,0.9626,60.28,0.0376,26.74,3.05,0.435,0.504,0.133,0.0149,0.0500
7950,-32.79481,-16.50696,-16.28785,-6.60792,-9.05495,-0.62498,0.9621,76.80,0.0475,26.59,3.08,0.435,0.504,0.133,0.0149,0.0500
7975,-32.76969,-16.52236,-16.24732,-6.59034,-9.04798,-0.60900,0.9596,60.60,0.0378,26.78,2.97,0.435,0.504,0.133,0.0149,0.0500
8000,-32.86854,-16.55425,-16.31429,-6.60585,-9.09718,-0.61126,0.9618,78.57,0.0486,27.23,2.80,0.435,0.504,0.126,0.0142,0.0500
8025,-32.80036,-16.55142,-16.24894,-6.57309,-9.03240,-0.64345,0.9571,78.00,0.0482,27.13,2.78,0.435,0.504,0.126,0.0142,0.0500
8050,-32.85854,-16.56985,-16.28870,-6.61518,-9.03249,-0.64102,0.9632,78.78,0.0487,26.86,2.93,0.435,0.504,0.126,0.0142,0.0500
8075,-32.81693,-16.59545,-16.22148,-6.58576,-8.99899,-0.63673,0.9589,78.11,0.0483,27.10,2.80,0.435,0.504,0.126,0.0142,0.0500
8100,-32.79244,-16.61722,-16.17522,-6.57366,-8.98266,-0.61889,0.9571,77.13,0.0477,27.22,2.74,0.435,0.504,0.126,0.0142,0.0500
8125,-32.91995,-16.63290,-16.28705,-6.60312,-9.05757,-0.62636,0.9614,77.02,0.0476,26.96,2.92,0.434,0.504,0.126,0.0142,0.0500
8150,-32.88749,-16.62700,-16.26049,-6.59834,-9.04455,-0.61760,0.9607,76.57,0.0473,27.15,2.83,0.434,0.504,0.126,0.0142,0.0500
8175,-32.86059,-16.59781,-16.26279,-6.59783,-9.04301,-0.62194,0.9607,76.65,0.0474,26.85,3.00,0.434,0.504,0.126,0.0142,0.0500
8200,-32.80586,-16.55701,-16.24885,-6.58559,-9.03610,-0.62715,0.9589,76.03,0.0470,26.76,3.08,0.434,0.504,0.126,0.0142,0.0500
8225,-32.85158,-16.60092,-16.25066,-6.59423,-9.03428,-0.62215,0.9601,76.49,0.0473,26.75,3.03,0.434,0.504,0.126,0.0142,0.0500
8250,-32.76558,-16.51675,-16.24883,-6.56047,-9.07078,-0.61758,0.9552,76.07,0.0470,26.57,3.06,0.434,0.504,0.126,0.0142,0.0500
8275,-32.89633,-16.55647,-16.33986,-6.61923,-9.09053,-0.63010,0.9638,76.44,0.0473,26.51,3.09,0.434,0.504,0.126,0.0142,0.0500
8300,-32.84495,-16.51718,-16.32777,-6.62664,-9.08485,-0.61628,0.9649,76.13,0.0471,26.80,2.99,0.434,0.504,0.126,0.0142,0.0500
8325,-32.82388,-16.52388,-16.30000,-6.61028,-9.06090,-0.62883,0.9625,76.86,0.0475,26.76,2.97,0.434,0.504,0.126,0.0142,0.0500
8350,-32.76898,-16.50168,-16.26730,-6.60057,-9.04055,-0.62618,0.9611,77.43,0.0479,26.77,3.03,0.434,0.504,0.126,0.0142,0.0500
8375,-32.80015,-16.56006,-16.24009,-6.59075,-9.02592,-0.62342,0.9596,77.67,0.0480,27.05,2.91,0.434,0.504,0.126,0.0142,0.0500
8400,-32.82279,-16.50692,-16.31587,-6.64245,-9.06332,-0.61009,0.9672,76.84,0.0475,26.79,3.03,0.434,0.504,0.126,0.0142,0.0500
8425,-32.87896,-16.54783,-16.33113,-6.62903,-9.08129,-0.62082,0.9652,77.04,0.0476,26.60,3.15,0.434,0.504,0.126,0.0142,0.0500
8450,-32.77164,-16.55327,-16.21837,-6.56169,-9.01045,-0.64623,0.9554,78.43,0.0485,26.79,2.99,0.434,0.504,0.126,0.0142,0.0500
8475,-32.85525,-16.61054,-16.24472,-6.58170,-9.03691,-0.62611,0.9583,77.59,0.0480,26.70,3.09,0.434,0.504,0.126,0.0142,0.0500
8500,-32.79770,-16.57360,-16.22409,-6.59106,-8.99472,-0.63832,0.9597,77.58,0.0480,26.88,3.02,0.434,0.504,0.126,0.0142,0.0500
8525,-32.82253,-16.57866,-16.24387,-6.58936,-9.02970,-0.62481,0.9594,77.46,0.0479,26.82,3.02,0.434,0.504,0.126,0.0142,0.0500
8550,-32.77925,-16.51668,-16.26258,-6.61636,-9.01984,-0.62637,0.9634,77.35,0.0478,26.86,3.00,0.434,0.504,0.126,0.0142,0.0500
8575,-32.86192,-16.61107,-16.25085,-6.57451,-9.03871,-0.63763,0.9573,77.29,0.0478,26.97,2.95,0.434,0.504,0.126,0.0142,0.0500
8600,-32.95753,-16.69285,-16.26468,-6.59552,-9.04684,-0.62232,0.9603,77.48,0.0479,26.96,2.93,0.434,0.504,0.126,0.0142,0.0500
8625,-32.92455,-16.67176,-16.25279,-6.59934,-9.02032,-0.63313,0.9609,77.46,0.0479,26.77,3.01,0.433,0.504,0.126,0.0142,0.0500
8650,-32.95882,-16.64727,-16.31155,-6.60781,-9.05762,-0.64611,0.9621,78.26,0.0484,26.78,2.97,0.433,0.504,0.126,0.0142,0.0500
8675,-32.94259,-16.68798,-16.25461,-6.60674,-9.03106,-0.61681,0.9620,77.36,0.0478,26.66,3.15,0.433,0.504,0.126,0.0142,0.0500
8700,-33.02029,-16.70374,-16.31656,-6.63425,-9.08357,-0.59873,0.9660,77.06,0.0476,26.66,3.16,0.433,0.504,0.126,0.0142,0.0500
8725,-32.92241,-16.67771,-16.24470,-6.56155,-9.04909,-0.63407,0.9554,76.32,0.0472,26.61,3.16,0.433,0.504,0.126,0.0142,0.0500
8750,-33.01243,-16.71634,-16.29609,-6.60268,-9.04585,-0.64756,0.9614,76.42,0.0473,26.78,3.08,0.433,0.504,0.126,0.0142,0.0500
8775,-32.93446,-16.68387,-16.25060,-6.59850,-9.02040,-0.63170,0.9608,75.47,0.0467,27.04,2.96,0.433,0.504,0.126,0.0142,0.0500
8800,-32.95753,-16.76365,-16.19389,-6.57674,-8.99152,-0.62563,0.9576,75.51,0.0467,26.93,2.95,0.433,0.504,0.126,0.0142,0.0500
8825,-33.05520,-16.79247,-16.26273,-6.60618,-9.03223,-0.62431,0.9619,76.35,0.0472,27.00,2.87,0.433,0.504,0.126,0.0142,0.0500
8850,-33.15217,-16.88484,-16.26733,-6.59797,-9.05388,-0.61548,0.9607,76.37,0.0472,26.68,2.97,0.433,0.504,0.126,0.0142,0.0500
8875,-33.10402,-16.83056,-16.27346,-6.60337,-9.05639,-0.61370,0.9615,77.27,0.0478,26.77,2.89,0.433,0.504,0.126,0.0142,0.0500
8900,-33.10909,-16.82226,-16.28683,-6.60916,-9.06380,-0.61387,0.9623,76.87,0.0475,26.77,2.90,0.433,0.504,0.126,0.0142,0.0500
8925,-33.12868,-16.85730,-16.27138,-6.62294,-9.03600,-0.61245,0.9643,77.15,0.0477,26.61,2.98,0.433,0.504,0.126,0.0142,0.0500
8950,-33.15116,-16.85745,-16.29371,-6.60540,-9.05702,-0.63129,0.9618,76.80,0.0475,26.45,3.08,0.433,0.504,0.126,0.0142,0.0500
8975,-33.14812,-16.91572,-16.23240,-6.59022,-8.98009,-0.66209,0.9596,77.16,0.0477,26.80,2.90,0.433,0.504,0.126,0.0142,0.0500
9000,-33.20441,-16.97628,-16.22813,-6.58806,-9.03076,-0.60930,0.9592,77.13,0.0477,26.81,2.90,0.432,0.504,0.120,0.0135,0.0500
9025,-33.25838,-16.94674,-16.31164,-6.61484,-9.07929,-0.61751,0.9631,77.02,0.0476,26.97,2.83,0.432,0.504,0.120,0.0135,0.0500
9050,-33.09015,-16.84928,-16.24086,-6.59607,-9.01661,-0.62819,0.9604,77.34,0.0478,26.93,2.89,0.432,0.504,0.120,0.0135,0.0500
9075,-32.99671,-16.82011,-16.17660,-6.57279,-8.98153,-0.62228,0.9570,76.79,0.0475,27.13,2.79,0.432,0.504,0.120,0.0135,0.0500
9100,-33.10551,-16.87290,-16.23261,-6.59967,-9.01110,-0.62184,0.9609,76.67,0.0474,26.38,3.11,0.432,0.504,0.120,0.0135,0.0500
9125,-32.98608,-16.81254,-16.17354,-6.58344,-8.96780,-0.62230,0.9586,76.65,0.0474,26.83,2.88,0.432,0.504,0.120,0.0135,0.0500
9150,-33.10633,-16.83581,-16.27052,-6.59193,-9.07413,-0.60446,0.9598,76.23,0.0471,26.75,2.91,0.432,0.504,0.120,0.0135,0.0500
9175,-33.10864,-16.79445,-16.31419,-6.60725,-9.07598,-0.63096,0.9620,75.90,0.0469,26.80,2.99,0.432,0.504,0.120,0.0135,0.0500
9200,-32.88398,-16.65256,-16.23143,-6.60106,-9.00639,-0.62397,0.9611,58.97,0.0368,26.68,2.96,0.432,0.504,0.120,0.0135,0.0500
9225,-32.99574,-16.71937,-16.27637,-6.59326,-9.02446,-0.65865,0.9600,59.13,0.0369,27.05,2.83,0.432,0.504,0.120,0.0135,0.0500
9250,-32.99679,-16.73921,-16.25757,-6.59996,-9.00993,-0.64768,0.9610,58.83,0.0367,26.89,2.92,0.432,0.504,0.120,0.0135,0.0500
9275,-32.93910,-16.70210,-16.23700,-6.57925,-9.01433,-0.64342,0.9580,59.21,0.0370,26.84,2.92,0.432,0.504,0.120,0.0135,0.0500
9300,-32.98145,-16.68054,-16.30091,-6.59881,-9.05241,-0.64969,0.9608,59.19,0.0370,26.96,2.90,0.432,0.504,0.120,0.0135,0.0500
9325,-32.89948,-16.64250,-16.25698,-6.60370,-9.01459,-0.63869,0.9615,58.90,0.0368,27.25,2.75,0.432,0.504,0.120,0.0135,0.0500
9350,-33.04719,-16.79395,-16.25324,-6.60005,-9.04044,-0.61275,0.9610,58.65,0.0366,26.93,2.91,0.432,0.504,0.120,0.0135,0.0500
9375,-33.07009,-16.79191,-16.27818,-6.60354,-9.04808,-0.62656,0.9615,55.83,0.0345,26.86,2.90,0.432,0.504,0.120,0.0135,0.0500
9400,-32.94718,-16.73900,-16.20818,-6.55845,-9.01082,-0.63891,0.9549,56.39,0.0349,26.75,3.00,0.432,0.504,0.120,0.0135,0.0500
9425,-32.96617,-16.72806,-16.23810,-6.60021,-9.01719,-0.62070,0.9610,57.30,0.0354,26.87,2.93,0.432,0.504,0.120,0.0135,0.0500
9450,-33.04594,-16.74433,-16.30161,-6.61454,-9.07816,-0.60890,0.9631,57.11,0.0353,26.75,2.96,0.432,0.504,0.120,0.0135,0.0500
9475,-32.98663,-16.73920,-16.24743,-6.57895,-9.03116,-0.63732,0.9579,56.32,0.0348,26.75,2.97,0.432,0.504,0.120,0.0135,0.0500
9500,-33.03491,-16.79870,-16.23621,-6.59542,-9.02753,-0.61326,0.9603,56.86,0.0352,26.68,3.00,0.432,0.504,0.120,0.0135,0.0500
9525,-33.04479,-16.73037,-16.31442,-6.59982,-9.08439,-0.63020,0.9610,56.47,0.0349,26.74,2.99,0.432,0.504,0.120,0.0135,0.0500
9550,-32.95887,-16.71889,-16.23998,-6.57109,-9.04167,-0.62723,0.9568,57.05,0.0353,26.89,2.88,0.432,0.504,0.120,0.0135,0.0500
9575,-33.06518,-16.80284,-16.26234,-6.59239,-9.03563,-0.63431,0.9599,56.76,0.0351,26.83,2.95,0.432,0.504,0.120,0.0135,0.0500
9600,-33.08043,-16.81822,-16.26221,-6.59331,-9.03669,-0.63221,0.9600,56.52,0.0349,27.06,2.81,0.432,0.504,0.120,0.0135,0.0500
9625,-33.11011,-16.85606,-16.25405,-6.59786,-9.03644,-0.61974,0.9607,56.82,0.0351,27.01,2.83,0.432,0.504,0.120,0.0135,0.0500
9650,-33.27092,-16.96277,-16.30815,-6.60487,-9.03968,-0.66359,0.9617,56.12,0.0347,26.79,2.95,0.432,0.504,0.120,0.0135,0.0500
9675,-33.20195,-16.90895,-16.29300,-6.58839,-9.05950,-0.64512,0.9593,55.75,0.0345,26.91,2.90,0.432,0.504,0.120,0.0135,0.0500
9700,-33.12034,-16.91115,-16.20918,-6.56815,-9.02687,-0.61417,0.9563,55.91,0.0346,26.97,2.88,0.432,0.504,0.120,0.0135,0.0500
9725,-33.06394,-16.77867,-16.28527,-6.60778,-9.03073,-0.64676,0.9621,56.53,0.0349,27.10,2.83,0.432,0.504,0.120,0.0135,0.0500
9750,-33.09972,-16.83860,-16.26112,-6.60728,-9.02584,-0.62800,0.9620,56.42,0.0349,26.87,2.95,0.432,0.504,0.120,0.0135,0.0500
9775,-33.17083,-16.84846,-16.32237,-6.61756,-9.05447,-0.65034,0.9635,55.97,0.0346,26.99,2.88,0.432,0.504,0.120,0.0135,0.0500
9800,-33.15277,-16.87334,-16.27944,-6.61226,-9.04047,-0.62671,0.9628,55.95,0.0346,27.11,2.83,0.432,0.504,0.120,0.0135,0.0500
9825,-33.08133,-16.85769,-16.22364,-6.58764,-9.02334,-0.61267,0.9592,56.45,0.0349,26.89,2.97,0.432,0.504,0.120,0.0135,0.0500
9850,-33.17909,-16.87073,-16.30836,-6.62828,-9.03553,-0.64454,0.9651,56.56,0.0350,26.95,2.90,0.432,0.504,0.120,0.0135,0.0500
9875,-33.10360,-16.85580,-16.24780,-6.60383,-9.01198,-0.63199,0.9615,56.59,0.0350,26.94,2.89,0.432,0.504,0.120,0.0135,0.0500
9900,-33.07747,-16.89719,-16.18028,-6.56194,-8.98527,-0.63308,0.9554,56.54,0.0350,26.99,2.92,0.432,0.504,0.120,0.0135,0.0500
9925,-33.19940,-16.89529,-16.30411,-6.61098,-9.05927,-0.63385,0.9626,56.12,0.0347,26.80,3.00,0.432,0.504,0.120,0.0135,0.0500
9950,-33.17400,-16.89329,-16.28071,-6.60658,-9.04777,-0.62635,0.9619,56.24,0.0348,26.75,2.99,0.432,0.504,0.120,0.0135,0.0500
9975,-33.22240,-16.91621,-16.30619,-6.62403,-9.04955,-0.63261,0.9645,56.83,0.0351,27.03,2.84,0.432,0.504,0.120,0.0135,0.0500
10000,-33.26208,-17.01306,-16.24902,-6.61885,-9.01841,-0.61176,0.9637,56.68,0.0350,26.76,3.00,0.431,0.503,0.114,0.0128,0.0500
10025,-33.27292,-16.99455,-16.27837,-6.59401,-9.02515,-0.65921,0.9601,56.44,0.0349,27.00,2.92,0.431,0.504,0.114,0.0128,0.0500
10050,-33.21523,-16.95763,-16.25761,-6.59232,-9.03414,-0.63115,0.9599,56.31,0.0348,27.01,2.91,0.431,0.504,0.114,0.0128,0.0500
10075,-33.29808,-17.03387,-16.26420,-6.60646,-9.03895,-0.61880,0.9619,56.58,0.0350,26.87,2.92,0.431,0.504,0.114,0.0128,0.0500
10100,-33.40173,-17.18200,-16.21973,-6.57811,-8.99264,-0.64899,0.9578,56.08,0.0347,26.85,2.92,0.431,0.504,0.114,0.0128,0.0500
10125,-33.36548,-17.14398,-16.22151,-6.58430,-8.99959,-0.63761,0.9587,55.66,0.0344,27.00,2.85,0.431,0.504,0.114,0.0128,0.0500
10150,-33.36366,-17.11882,-16.24484,-6.57365,-9.02000,-0.65119,0.9571,55.97,0.0346,26.90,2.93,0.431,0.504,0.114,0.0128,0.0500
10175,-33.33019,-17.09076,-16.23944,-6.57809,-9.00740,-0.65394,0.9578,55.46,0.0343,27.03,2.86,0.431,0.504,0.114,0.0128,0.0500
10200,-33.34636,-17.04270,-16.30366,-6.62455,-9.04573,-0.63338,0.9646,55.79,0.0345,26.93,2.94,0.431,0.504,0.114,0.0128,0.0500
10225,-33.37648,-17.13339,-16.24309,-6.60253,-8.99770,-0.64286,0.9613,56.19,0.0347,26.94,2.95,0.431,0.504,0.114,0.0128,0.0500
10250,-33.41650,-17.12529,-16.29121,-6.60531,-9.04322,-0.64268,0.9618,55.61,0.0344,26.83,3.03,0.431,0.504,0.114,0.0128,0.0500
10275,-33.44700,-17.13057,-16.31643,-6.63258,-9.05118,-0.63267,0.9657,55.79,0.0345,26.75,3.05,0.431,0.504,0.114,0.0128,0.0500
10300,-33.42294,-17.17701,-16.24593,-6.59919,-9.00170,-0.64505,0.9609,55.57,0.0343,26.92,2.98,0.431,0.504,0.114,0.0128,0.0500
10325,-33.60325,-17.32994,-16.27330,-6.61902,-9.02014,-0.63414,0.9637,55.34,0.0342,27.11,2.96,0.431,0.504,0.114,0.0128,0.0500
10350,-33.51632,-17.27701,-16.23931,-6.59315,-9.01590,-0.63026,0.9600,55.32,0.0342,27.04,2.98,0.431,0.504,0.114,0.0128,0.0500
10375,-33.46305,-17.24563,-16.21742,-6.59239,-8.97861,-0.64642,0.9599,55.14,0.0341,27.28,2.89,0.431,0.504,0.114,0.0128,0.0500
10400,-33.40190,-17.21532,-16.18658,-6.58001,-8.98542,-0.62114,0.9581,55.98,0.0346,26.78,3.15,0.431,0.504,0.114,0.0128,0.0500
10425,-33.35730,-17.14852,-16.20878,-6.59133,-8.97568,-0.64177,0.9597,56.70,0.0350,27.19,2.93,0.431,0.504,0.114,0.0128,0.0500
10450,-33.38445,-17.19450,-16.18996,-6.57173,-8.95579,-0.66244,0.9569,56.67,0.0350,27.45,2.85,0.431,0.504,0.114,0.0128,0.0500
10475,-33.48520,-17.23681,-16.24839,-6.60436,-9.00824,-0.63579,0.9616,56.36,0.0348,27.27,2.87,0.431,0.504,0.114,0.0128,0.0500
10500,-33.42172,-17.15202,-16.26971,-6.60127,-9.01411,-0.65432,0.9612,56.22,0.0348,27.15,2.96,0.431,0.504,0.114,0.0128,0.0500
10525,-33.45695,-17.20808,-16.24887,-6.60886,-9.02352,-0.61649,0.9623,56.77,0.0351,27.14,2.98,0.431,0.504,0.114,0.0128,0.0500
10550,-33.40133,-17.15409,-16.24724,-6.59359,-9.00897,-0.64468,0.9600,57.00,0.0352,26.93,3.05,0.431,0.504,0.114,0.0128,0.0500
10575,-33.53746,-17.27560,-16.26186,-6.60174,-9.02911,-0.63101,0.9612,57.32,0.0354,26.94,3.05,0.431,0.504,0.114,0.0128,0.0500
10600,-33.45814,-17.19774,-16.26040,-6.61808,-9.04209,-0.60024,0.9636,57.52,0.0356,27.11,2.98,0.431,0.504,0.114,0.0128,0.0500
10625,-33.42043,-17.20525,-16.21518,-6.58627,-8.98823,-0.64068,0.9590,57.05,0.0353,26.99,3.10,0.431,0.504,0.114,0.0128,0.0500
10650,-33.58875,-17.29066,-16.29810,-6.63117,-9.04792,-0.61901,0.9655,57.62,0.0356,27.04,3.06,0.430,0.504,0.114,0.0128,0.0500
10675,-33.58307,-17.29718,-16.28589,-6.62126,-9.04205,-0.62257,0.9641,57.33,0.0354,27.13,2.92,0.430,0.504,0.114,0.0128,0.0500
10700,-33.48029,-17.24234,-16.23795,-6.61489,-8.98584,-0.63722,0.9631,57.15,0.0353,27.24,2.86,0.430,0.504,0.114,0.0128,0.0500
10725,-33.49679,-17.23840,-16.25839,-6.61582,-9.02023,-0.62234,0.9633,56.92,0.0352,27.14,3.02,0.430,0.504,0.114,0.0128,0.0500
10750,-33.47630,-17.25943,-16.21687,-6.58419,-8.99550,-0.63717,0.9587,56.99,0.0352,27.14,2.99,0.430,0.504,0.114,0.0128,0.0500
10775,-33.44815,-17.25319,-16.19496,-6.59816,-8.97018,-0.62662,0.9607,56.98,0.0352,27.27,2.94,0.430,0.504,0.114,0.0128,0.0500
10800,-33.37342,-17.20517,-16.16825,-6.56919,-8.95410,-0.64497,0.9565,56.56,0.0350,27.34,2.93,0.430,0.504,0.114,0.0128,0.0500
10825,-33.48166,-17.25169,-16.22997,-6.59619,-8.98927,-0.64450,0.9604,56.70,0.0351,27.28,2.93,0.430,0.504,0.114,0.0128,0.0500
10850,-33.45919,-17.21045,-16.24874,-6.60177,-9.00862,-0.63835,0.9612,56.20,0.0347,27.27,2.93,0.430,0.504,0.114,0.0128,0.0500
10875,-33.38122,-17.17664,-16.20458,-6.59882,-8.96943,-0.63633,0.9608,56.18,0.0347,27.27,2.94,0.430,0.504,0.114,0.0128,0.0500
10900,-33.43807,-17.22026,-16.21780,-6.59907,-8.96818,-0.65055,0.9608,56.70,0.0351,27.15,2.99,0.430,0.504,0.114,0.0128,0.0500
10925,-33.47630,-17.20112,-16.27518,-6.62175,-9.03220,-0.62122,0.9641,56.89,0.0352,27.26,2.94,0.430,0.504,0.114,0.0128,0.0500
10950,-33.40535,-17.15828,-16.24707,-6.60311,-9.00040,-0.64356,0.9614,56.47,0.0349,27.27,2.93,0.430,0.504,0.114,0.0128,0.0500
10975,-33.39172,-17.16073,-16.23099,-6.58019,-8.99529,-0.65550,0.9581,56.02,0.0346,27.08,3.01,0.430,0.504,0.114,0.0128,0.0500
11000,-33.51916,-17.26473,-16.25442,-6.58768,-9.01921,-0.64754,0.9592,55.84,0.0345,27.02,3.01,0.430,0.504,0.108,0.0121,0.0500
11025,-33.37265,-17.17808,-16.19456,-6.57137,-8.98769,-0.63550,0.9568,55.25,0.0342,26.72,3.16,0.430,0.504,0.108,0.0121,0.0500
11050,-33.56922,-17.31152,-16.25770,-6.60471,-9.01777,-0.63521,0.9617,54.77,0.0339,26.72,3.17,0.430,0.504,0.108,0.0121,0.0500
11075,-33.53249,-17.23391,-16.29858,-6.60698,-9.06066,-0.63094,0.9620,54.93,0.0340,26.72,3.18,0.430,0.504,0.108,0.0121,0.0500
11100,-33.48307,-17.24940,-16.23367,-6.60282,-8.99089,-0.63996,0.9614,55.09,0.0341,26.71,3.19,0.430,0.504,0.108,0.0121,0.0500
11125,-33.45433,-17.25218,-16.20215,-6.57793,-8.97314,-0.65108,0.9578,55.19,0.0341,26.77,3.19,0.430,0.504,0.108,0.0121,0.0500
11150,-33.48186,-17.28619,-16.19568,-6.57808,-8.99160,-0.62599,0.9578,54.89,0.0339,26.78,3.18,0.430,0.504,0.108,0.0121,0.0500
11175,-33.50200,-17.28539,-16.21661,-6.57779,-8.96482,-0.67399,0.9577,54.18,0.0335,26.70,3.19,0.430,0.504,0.108,0.0121,0.0500
11200,-33.37417,-17.17995,-16.19422,-6.59857,-8.96225,-0.63340,0.9608,54.48,0.0337,26.92,3.09,0.430,0.504,0.108,0.0121,0.0500
11225,-33.47047,-17.18428,-16.28619,-6.59841,-9.05212,-0.63566,0.9607,54.55,0.0337,26.79,3.19,0.430,0.504,0.108,0.0121,0.0500
11250,-33.50938,-17.25158,-16.25780,-6.58770,-8.99816,-0.67193,0.9592,54.48,0.0337,27.01,3.09,0.430,0.504,0.108,0.0121,0.0500
11275,-33.49835,-17.24181,-16.25654,-6.60865,-9.01309,-0.63481,0.9622,53.79,0.0333,26.89,3.16,0.430,0.504,0.108,0.0121,0.0500
11300,-33.46692,-17.25245,-16.21447,-6.59755,-8.97264,-0.64428,0.9606,53.50,0.0331,26.99,3.09,0.431,0.504,0.108,0.0121,0.0500
11325,-33.55064,-17.26286,-16.28778,-6.62027,-9.02691,-0.64060,0.9639,53.41,0.0330,26.82,3.16,0.431,0.504,0.108,0.0121,0.0500
11350,-33.31710,-17.19795,-16.11914,-6.54698,-8.90508,-0.66709,0.9533,53.46,0.0330,26.92,3.09,0.431,0.504,0.108,0.0121,0.0500
11375,-33.57907,-17.33949,-16.23958,-6.59361,-9.01275,-0.63322,0.9600,52.43,0.0324,26.99,3.10,0.431,0.504,0.108,0.0121,0.0500
11400,-33.57067,-17.38033,-16.19034,-6.58252,-8.92912,-0.67869,0.9584,52.19,0.0323,26.87,3.17,0.431,0.504,0.108,0.0121,0.0500
11425,-33.51557,-17.30832,-16.20726,-6.58888,-8.99029,-0.62809,0.9594,52.38,0.0324,26.98,3.09,0.431,0.504,0.108,0.0121,0.0500
11450,-33.50638,-17.26702,-16.23936,-6.58669,-8.99196,-0.66071,0.9590,51.98,0.0321,26.88,3.18,0.431,0.504,0.108,0.0121,0.0500
11475,-33.48341,-17.25554,-16.22787,-6.59009,-8.99916,-0.63862,0.9595,52.11,0.0322,27.00,3.10,0.431,0.504,0.108,0.0121,0.0500
11500,-33.50897,-17.28318,-16.22580,-6.60459,-8.98154,-0.63967,0.9616,52.04,0.0322,27.02,3.09,0.431,0.504,0.108,0.0121,0.0500
11525,-33.55215,-17.29589,-16.25626,-6.60148,-9.01602,-0.63876,0.9612,51.96,0.0321,27.03,3.09,0.431,0.504,0.108,0.0121,0.0500
11550,-33.43626,-17.23298,-16.20329,-6.59185,-8.96595,-0.64549,0.9598,51.59,0.0319,27.06,3.08,0.431,0.504,0.108,0.0121,0.0500
11575,-33.42458,-17.23191,-16.19266,-6.57450,-8.96968,-0.64848,0.9573,51.72,0.0320,26.91,3.14,0.431,0.504,0.108,0.0121,0.0500
11600,-33.42311,-17.23373,-16.18937,-6.56943,-8.96494,-0.65501,0.9565,51.31,0.0317,26.91,3.15,0.431,0.504,0.108,0.0121,0.0500
11625,-33.58474,-17.37345,-16.21129,-6.60060,-8.94921,-0.66148,0.9611,52.08,0.0322,27.06,3.10,0.431,0.504,0.108,0.0121,0.0500
11650,-33.63949,-17.41215,-16.22734,-6.58784,-9.01383,-0.62567,0.9592,51.70,0.0320,27.07,3.10,0.431,0.504,0.108,0.0121,0.0500
